created_at,full_text,score,label
Sun Aug 25 08:17:55 +0000 2024,kocak banget benar agency sendiri dong bangga enggak enggak terima gen pedenya lebih kayak gunwookq canda lu langsung gue terima gaji atas umr,1,Positif
Sun Aug 25 06:34:24 +0000 2024,gen krja konsultan ajg ajg lu lihat gaji bos beberapa kali gaji gue teman gue kwkakaka,2,Positif
Sun Aug 25 05:24:47 +0000 2024,nih salah satu alas gen banyak enggak mau jadi guru remeh guru lalu proceed pakai fool of themselves enggak mau ajar perintah enggak kasih gaji padan buat guru didik kawalputusanmk tolakpolitikdinasti tolakpilkadaakalan,4,Positif
Sat Aug 24 11:31:02 +0000 2024,enggak dipungkiri salah satu daya tarik besar pns stabilitas gaji tetap tunjang jamin pensiun bikin banyak orang tua dulu saran jalur buat milenial gen stabilitas enggak selalu jadi nomor satu banyak,1,Positif
Sat Aug 24 08:32:40 +0000 2024,iya banget gen lemah sih tuh hari sabtu disamperin finance pusat ngerjain lapkeu payroll gaji bangkeee,1,Positif
Fri Aug 23 14:26:50 +0000 2024,berapa gaji gen core,0,Netral
Fri Aug 23 11:35:11 +0000 2024,benar gen memang kadang nuntutnya banyak kan siapa tau suruh goreng ayam cochin sekali sembelih ayam jadi worth enggak sih gaji digit ayam words siap kejar dulu kalo pakai duit ku kapankapan tunggu aku kayak dulu,-3,Negatif
Fri Aug 23 10:50:30 +0000 2024,once upon time obrol sama gen umur tahu kerja pabrik kok pilih kerja pabrik enggak pilih kerja kayak tementemen jadi kuli bangun jawab kerja pabrik enak mas gaji cukup hari kerja sama kayak pns weekend libur kok gen,3,Positif
Fri Aug 23 09:59:15 +0000 2024,ketemu orang banyak banyak kasus seru jadi kerja enggak bosan makan gaji lumayan lingkung reng gen sendiri lonely kalo jaga jam kerja enggak prediksi cuti min kerja tahun baru cuti cuma hari,2,Positif
Fri Aug 23 09:03:31 +0000 2024,gen baru freshgraduate punya gaji pertama jangan lupa disisihin entah buat investasi buat nabunggg nih cara mengelolanyaaa gaji gajipertama genz kerja fyp fypviral xyzbca viral explore,2,Positif
Fri Aug 23 08:36:04 +0000 2024,memang gaji benefit suatu usaha atas salah kata atas benar bukan jilat bukan omong usaha,-8,Negatif
Fri Aug 23 08:01:55 +0000 2024,suka teman kantor gen semua asik semua managernya enak ownernya enak enggak ribet walaupun gaji bawah umr lembur suka bayar lebih cemilan pantry selalu restock bos lama tahun kerja alhamdulillah enggak tau duka apa,-1,Negatif
Fri Aug 23 05:02:29 +0000 2024,sedikit aku sesal lanjut si lulus kerja indonesia status didik sangat pengaruh gaji,1,Positif
Fri Aug 23 01:48:53 +0000 2024,pagi gais semangat kerja keras gaji tak batas zonauang zonajajan genzfinance indonesia,0,Netral
Thu Aug 22 20:11:46 +0000 2024,sekarang erti kan bagaimana negara jalan sejak reformasi sumber masalah negara bukan banyak rakyat miskin bukan anak putus sekolah bukan anak muda gaji umr gen masalah negeri partai politik,-9,Negatif
Thu Aug 22 13:48:24 +0000 2024,naik gaji whoever gen intern produce artikel,0,Netral
Thu Aug 22 11:50:41 +0000 2024,polisi gen borronya minta ampun gaji lu uang rakyat polri,0,Netral
Thu Aug 22 11:06:30 +0000 2024,polisi gen jadi polisi tuh gegayaan doang apa bagaimana enggak ingat semboyan polisi apa kalian tuh bayar sama rakyat buat lindung rakyat enggak usah sok iyeh ingat gaji gede siapa duit pajak rakyat enak jidat doxxing orang ngancem mukulin kata keren kali,-2,Negatif
Thu Aug 22 05:58:31 +0000 2024,negara mau hancur begini gaji malah potong ribu wkwkwkwk,-2,Negatif
Wed Aug 21 10:28:46 +0000 2024,negara rebah gaji kalo presiden nya gen jadi lebih sehat sama rakyat,3,Positif
Wed Aug 21 08:13:26 +0000 2024,soal milenial gen memang orang mager kecut kayak sekarang paham bikin miskin biar sandera enggak sempat pikir demo tahan hidup gaji pas syukur,-4,Negatif
Wed Aug 21 07:34:02 +0000 2024,minfi tanya gaji juta benar enggak cukup satu bulan genz genzfi zonauang,-1,Negatif
Wed Aug 21 06:29:55 +0000 2024,update gaji jamin nyaman sering ketemu gen meski aku gen songong abizzzzzzzzz asa punya kantor anjink meski kudu resign aku tenang,1,Positif
Wed Aug 21 06:29:24 +0000 2024,standard happiness gen kali mau waris millenial n gen padahal deh banyak alami gagal sandra dewi kurang apa materi gaji bulan lebih digit tabung jgnkan bulan event tahun meni sama orang kayak krg apa coba sadar standardnya,-6,Negatif
Wed Aug 21 03:58:32 +0000 2024,longo mil saint etienne temu sepakat transfer ballotoure toure gaji tawar etienne jauh harap sih main toure gaji juta mil,0,Netral
Wed Aug 21 00:45:10 +0000 2024,memang aneh banget gen suara banyak milu kali inj kalau enggak omong gaji selangkang,-1,Negatif
Tue Aug 20 13:58:57 +0000 2024,daerah umr syukur gaji berat kalo daerah umr cuman sekarang era nya bonus demografi lapang supply banyak demand nya kurang makin susah nasib gen,1,Positif
Tue Aug 20 12:25:45 +0000 2024,gua bodo gen bilang kerja mandang gaji soal gua kerja cari duit bukan cari pahala doang bodo orang mau bilang apa jelas gua enggak mau kerja kalo bayar nya enggak sesuai sama tenaga gua keluar,-6,Negatif
Tue Aug 20 10:13:43 +0000 2024,luar sana banyak bu loh padahal kasih gaji segitu syukur bisa enggak mau cari opportunity saat ekonomi begini memang gen banyak idealis gua lihat lihat,-1,Negatif
Tue Aug 20 09:49:56 +0000 2024,mau enggak mau sih nder mau pensiun gaji terlalu monoton aku anak suka selalu gebrak tiap hari suka tantang kerja day day kalau lihat dua ortuku betul pns asli boring banget typical gen,-1,Negatif
Mon Aug 19 15:02:48 +0000 2024,kerja gaji digit waris banyak,1,Positif
Mon Aug 19 14:05:42 +0000 2024,banyak orang salah gen kata generasi stroberi enggak mau susah coba itung gaji umr kelah harga kpr rumah subsidi berapa,-2,Negatif
Mon Aug 19 09:50:28 +0000 2024,terus gen baru lulus mimpi kerja sana ane kasih saran mending cari kerja daerah ruko dulu bray terus paling enak mah usaha deh punya gedung sendiri makan kantin jajan nya jangkau gaji enggak berapa,2,Positif
Mon Aug 19 09:03:24 +0000 2024,jangan dikitdikit self reward kaliiik p mending kelola uang utama gen baru punya gaji pertama nih gaji gajipertama selfreward kelolauangcerdas arsjadrasjid kadinindonesia,0,Netral
Mon Aug 19 06:54:56 +0000 2024,masalah gaji masalah kompleks standar masing tiap manusia sering bicara soal gaji teman eropa puas comme ci comme a sabodo penting gue kerja nikmat hidup pas libur gue suka lihat video ikut gaji pandang gen,4,Positif
Mon Aug 19 04:08:45 +0000 2024,gilir data generasi millenial gen susah beli rumah malah salah generasi gaji umr nabung ala tagih tapera rumah baru kebel tahun lebih lo pikir memang penyu,-3,Negatif
Sun Aug 18 16:39:50 +0000 2024,bukan gen kerja mandang gaji punya value ikan usaha jadi usaha ikan upah sesuai value ikan kerja kalo enggak mandang gaji nama volunteer,3,Positif
Sun Aug 18 04:44:08 +0000 2024,gen gen lu kata gue milenial mana mau kerja cuma peras tenaga n pikir gaji eweuhan mending gue keluar kira budak jajah compeni apa,-2,Negatif
Sat Aug 17 05:11:01 +0000 2024,gaji enggak nyentuh umr kerja se abrek tetap disalahin gen,1,Positif
Fri Aug 16 23:04:49 +0000 2024,gen gen lu kerja bulan pagi pulang jam cuman gaji juta bukan jakarta,0,Netral
Fri Aug 16 16:14:57 +0000 2024,akhh banyak mau nih boomer harga dong ideide gen cari ide tuh susah tau gaji enggak berapa kerja enggak ngotak mikir,-1,Negatif
Tue Aug 06 13:47:34 +0000 2024,gaji ump bpjs sehat bpjs tak bukan benefit komponen dasar sedia usaha buat karyawannya sayang tri lebih sibuk bikin konten gen musti bagaimana ketimbang pasti terap lapang jalan,4,Positif
Tue Aug 06 04:13:46 +0000 2024,ngapa deh gua kerja ketemu gen an kayak anjing sih tahi gaji pengin gede kerja kontoll,-1,Negatif
Tue Aug 06 02:19:54 +0000 2024,posisi gen dunia kerja gadogado sayur enggak fresh gaji paspasan masa depan enggak selalu waswas kena phk bagaimana enggak bikin depresi,-3,Negatif
Mon Aug 05 23:57:01 +0000 2024,maaf kurang realistis lingkung kerja bayar kamu juta per bulan toxic kata gen super kompetitif kata gen kali boomer kalau deh gaji segitu enggak baik antar personil keras terang sikut nya walaupun tetap profesional,-2,Negatif
Mon Aug 05 09:13:53 +0000 2024,we are a branch office of an international company cari karyawan murah indonesia milik inisiatif atas enggak kerja enggak tahu mau kasih kerja apa gaji tampil underpaid loyal usaha overwork,1,Positif
Mon Aug 05 09:13:52 +0000 2024,usia bawah tahun cari anak polos tahu hak ketenagakerjaan gaji negotiable pas offer ditawarin underpaid urgently required karyawan lama resign disiapin ganti enggak handover full stack developer programmer ngerjain semua,-4,Negatif
Mon Aug 05 09:13:51 +0000 2024,gaji kompetitif kompetisi sama umr sedia tempat seluruh indonesia pelosok ujung dunia able work dynamic team environments anggota tim ganti terus gelut able work tight deadline kantor enggak manage waktu,-2,Negatif
Mon Aug 05 09:01:04 +0000 2024,kerja indon mesti segala gaji underpaid entar kalo ngeluh bilang nya gen banyak tuntut lemah mental lah lo lo milik usaha kagak ngotak kalo cari karyawan,-2,Negatif
Mon Aug 05 07:00:12 +0000 2024,jadi dejavuu suatu seminar nyuruh guru buat enggak usah pikir gaji penting abdi akhirat meanwhile buat sekolah pakai duit ukt makin mahal buat gen please jangan dengar ceramah boomermilenial model begini,4,Positif
Sun Aug 04 12:09:12 +0000 2024,wahwahwahkok berani nyenggol gen gen generasi pintar bukan sensitif lebih suara isi hati gen enggak pilih kerja kalo gaji enggak dobel digit n suruh lembur mana work life balance gen jayajayajaya,-3,Negatif
Sat Aug 03 15:18:04 +0000 2024,netijen twitter kalo gen memang enggak ajak kerja ribet enggak mau cari peluang mau kerja santai gaji gedhe du gaji per pasien benar,2,Positif
Sat Aug 03 12:23:08 +0000 2024,gen nih paling kagak coba tahun dulu cok kalau usaha kembang lu jadi senior auto gaji naik benefit bps lu bikin sendiri,-2,Negatif
Sat Aug 03 05:01:56 +0000 2024,iki iya makin cemas gen alfa nih kasih tugas sekolah banyak bilang stres bla bla entar masuk kuliah dunia kerja beda topik sekarang cita cita kayak kerja ln deh aus misal kayak sih bima tiktok lah biar sesuai gaji,-3,Negatif
Fri Aug 02 18:19:30 +0000 2024,salah mau terima pegawai gen mau duduk enak kerja santai gaji minta langit,3,Positif
Fri Aug 02 14:32:44 +0000 2024,asn karir keren dampak besar jadi asn bukan cuma soal gaji soal kontribusi nyata buat masyarakat mampu semangat gen bikin ubah besar karirbermakna jadiasn,-4,Negatif
Fri Aug 02 07:38:10 +0000 2024,niinnnss hah serius orang kasih surat alam kerja palsu jadi ingat kirim cv tempat ku kerja pernah kerja pt ngechat nomor wa cp tanya gaji per bulan padahal intrvw enggak pas interview tanya gaji bilang lupa,2,Positif
Thu Aug 01 13:05:56 +0000 2024,awal gue bilang kedai gue buka lu gue gaji juta nah gue tau nih isu gen amp alpha ogah lembur gue tau alas enggak mau lembur kadang enggak kasih duit staff gue mau gue lemburin upah jam sangat murah khr,-2,Negatif
Thu Aug 01 09:12:48 +0000 2024,saying gen pales banyak nganggur banyak mau gaji nawar enggak punya alam meanwhile beberapa anak payroll gue gen bjir banget lu,-1,Negatif
Thu Aug 01 08:28:09 +0000 2024,tahan gaji mulai telat memang ajg nih gen enggak gera lo tanem ganja njing anteng,1,Positif
Thu Aug 01 03:42:31 +0000 2024,gue rasa lama enggak mau jadi guru kalo gaji enggak jelas begini kena anak gen sangat wajar bakal enggak mau,-4,Negatif
Sun Jul 28 05:18:16 +0000 2024,iya masalah tuh jadi bitter gtuloh kalo orang minta gaji sekian mahal sama junior gue begini nama rejeki orang mbak kalo rejeki mah gaji pengin terima kasih adik gen ku,2,Positif
Sun Jul 28 02:11:01 +0000 2024,peel gen butuh gaji gede utama worklife balance while generasi belum baby boomers lebih butuh kerja settle pns even gaji dikit jadi karakter tiap gen baby booms cenderung cari aman while gen tantang,-3,Negatif
Sun Jul 28 00:33:28 +0000 2024,peel gen terlalu berekspektasi gaji tinggi pakbu kerja gaji umr senang jangan ambil sampel luar sana pengin gaji digit padahal freshgrad enggak punya alam terus digeneralisir,-1,Negatif
Sat Jul 27 15:32:17 +0000 2024,case gue handle gen freshgrad doi curhat soal gaji ndilalah compare gue lu kerja dulu tahun baru omong gue,-2,Negatif
Sat Jul 27 14:24:38 +0000 2024,dosen maaf lihat capek hiruk pikuk kuliah gen enggak mau pensiun asa gaji dosen enggak gede gede,0,Netral
Sat Jul 27 11:43:57 +0000 2024,balik on time n wont work on weekend cos i tak buat kerja amal oso idc about ot tak kejar sale company dsnt rlly hv kpi cos idc about the duti tepi n now they hate me n want pull out the gen card hello aku tak buat semua kacau gaji korang,0,Netral
Sat Jul 27 09:10:27 +0000 2024,baru rabu lalu cerita sama adek adek gemas gen mentee ku soal dulu gaji gue awal awal barely mio diitung uang makan per days kasi cash masa tahun kemudian naik cuma juta sih this economy gila banget sih,3,Positif
Sat Jul 27 06:09:42 +0000 2024,smlm aku tertgok video makcik tua kata nk buli budak gen fresh grad masuk kerja siap kata baya anak buah lah apa hei makcik hengko kejap pencen nk mampos entah gaji makcik takat budak fresh grad deh lol deh tua bodoh,-7,Negatif
Fri Jul 26 10:23:09 +0000 2024,woi kimbek gen susah punya rumah generasi lu enggak sesuain harga semua naik gaji kagak naik goblok,0,Netral
Fri Jul 26 08:11:27 +0000 2024,kasihan gen enggak punya rumah duit pas pas suruh lembur enggak gaji lembur jelek,2,Positif
Fri Jul 26 05:38:51 +0000 2024,dear fresh grad gen kalau korang apply kerja kat small company jangan expect gaji tinggi sangat if nak starting gaji tinggi go aim for big companies public listed company bayar mahal,0,Netral
Fri Jul 26 01:51:50 +0000 2024,gen lemah lemah pernah enggak jalan dera air mata gara gara mau bayar ukt enggak ngotak biaya padahal gaji ayah pas pas tetap bawa motor ada lancar jaya aman sentosa,1,Positif
Thu Jul 25 23:53:00 +0000 2024,setujuu lihat milenial pertengahanakhir gen awal kena getah mas pokok lulus kuliah sama sama medio sekarang hectic soal kerja rerata cuma kontrak n then gampang pindah kompensasi gaji enggak berapa,2,Positif
Thu Jul 25 11:43:25 +0000 2024,gua gen mau lembur mau enggak gas keuun penting gaji sesuai amp gua kerja usaha,-1,Negatif
Thu Jul 25 11:10:37 +0000 2024,ah banyak anak muda baru gabung ktr gue cengeng mau nya kerja enak gaji tinggi kerja banyak dikit ngeluh ngancem resign fakta anak gen zaman now,-7,Negatif
Thu Jul 25 09:34:29 +0000 2024,teman gua gen anak posisi senior kantor sering begini anak baru gen jabat tanggung jawab gaji beda enggak suka kalo bawah tenggo wkwk bukan masalah gen lebih pola pikir orang,-7,Negatif
Thu Jul 25 09:17:48 +0000 2024,gen lemah nyata sekarang hadap gaji seminimun kelah beban kerja ekstra keluar beras sekarang enggak wehhh tuntut bayar,-1,Negatif
Wed Jul 24 10:27:41 +0000 2024,mau punya ide pengin kayak begini kemudian baru ingat kalo lo cuma gaji pantas kaya enggak worth buat go extra miles monmaap sekarang mending kayak gen prinsip kerja sesuai gaji amp wajib,-1,Negatif
Wed Jul 24 08:06:05 +0000 2024,lidi kadi gen baru mulai kerja gaji umr butuh waktu beli rumah mewah atas rp sama terlalu mahal,2,Positif
Mon Jul 22 23:44:46 +0000 2024,saksi sulit gen kerja bagus gaji layak negeri sendiri gen mulai mikir cari kerja luar negeri info kirakira sdm bidang apa butuh prepare jauhjauh hari,-1,Negatif
Mon Jul 22 14:19:26 +0000 2024,whats wrong with gen mau gaji tinggi like lol siapa sih enggak mau gaji tinggi wake up our wildest dream memang gaji tinggi gen just being honest gen enggak aku hih,-1,Negatif
Mon Jul 22 06:22:11 +0000 2024,potong gaji padahal tgh tempoh probation tang makan office bos tanggungjawab and duit cukup beli makan masing beli extra bawa balik sorok tahu anyone halal tak cara macamtu nih gen perhati je,-1,Negatif
Mon Jul 22 01:40:22 +0000 2024,asmara enggak setujufaktor pertama enggak ordal kayak pman faktor dua gen pilih kerja gaji tinggi,-2,Negatif
Sun Jul 21 13:50:33 +0000 2024,punya anak satu milenial satu gen dua kerja usaha asing syarat enggak ribet sesuai kriteria test wawancara terima gaji asuransi sehat bonus insentif tanya gaji berapa punya alam aju kisar gaji,3,Positif
Sun Jul 21 07:33:40 +0000 2024,dokyungsoo omong lu enak banget bang praktik lapang butuh ekonomi tumpuk gen nganggur cari kerja layak balance uang bulan enggak mau nganggur bertahuntahun gaji kecil stereotip banget otak lu,-4,Negatif
Sun Jul 21 05:35:54 +0000 2024,asmara kombinasi perintah gagal orang tua mungkin gagal sih gen sendiri jadi gagal nganggur padahal bisnis kecil konsinyasi modal kerja apa penting halal meski gaji kecil faktor gengsi kalo juta nganggur,-9,Negatif
Sun Jul 21 04:24:19 +0000 2024,solusi gue gen gen kalau kalian punya talenta skill kalian jadi freelancer ambil job longterm banyak orang alhamdulillah aku sendiri kerja freelance banyak tempat gaji fair sama apa kerja,3,Positif
Sun Jul 21 04:18:18 +0000 2024,jangan heran kalo gen gonta ganti kerja mungkin lihat gaji lihat kalo zaman sekarang bagai butuh harga naik,2,Positif
Sat Jul 20 15:37:40 +0000 2024,jie anggur tinggi era gen kalo kerja bulan risaign hahah mau gaji gede kayak luar negeri skill nol hajja kalo mau gaji juta pertama kerja gen mending luar negeri,-1,Negatif
Sat Jul 20 11:14:17 +0000 2024,serah deh mau bilang gen lemah mental memang capek anjir kerja bawah tekan bgsttt mana enggak gaji pliss baru pkl bagaimana entar kalo kerja benar,2,Positif
Sat Jul 20 08:46:40 +0000 2024,kapai kerja keras tekan amp target sanasini kalau cuma gaji segitu mending jogetjoget enggak jelas bikin konten duit sebut bunga gen,-2,Negatif
Sat Jul 20 00:59:35 +0000 2024,banyak salesmarketing tuh hindar anak anak muda utama gen banyak rasa enggak harga target tinggi gaji enggak sesuai kalo usaha kecilbaru mungkin kalau usaha besar banyak minat,-3,Negatif
Sat Jul 20 00:40:37 +0000 2024,gen tuh kerja tanya gaji duluya bukan loyalitas,0,Netral
