created_at,full_text,keyword
Wed Dec 18 06:07:32 +0000 2024,Kapan Career Hopping Tepat untuk Gen Z? Strategi yang Tepat: Saat pekerjaan tidak sesuai career goals. Ketika tidak ada ruang untuk belajar &amp; berkembang. Jika tawaran baru lebih menjanjikan (gaji + pengembangan diri). Jangan pindah hanya karena bosan! #CareerPlanning,gaji gen z
Tue Dec 17 16:26:31 +0000 2024,ppn 12% dan banyak ditemukan anak gen z kemaren milih nomor 2... trus umur kita udah mulai masuk dunia kerja.... trus kebutuhan semua naik... trus lu sandwich gen.... trs.... gaji lo dipake negara buat program yg FAAAKKk.....,gaji gen z
Tue Dec 17 13:53:18 +0000 2024,@tanyarlfes Padahal udah banyak pengamat ekonomi klo gen milenial or gen z itu buat punya properti sangat berat. Apalagi gaji cuman UMR aja itungannya tetep berat walaupun itu mau ngambil KPR pun.,gaji gen z
Tue Dec 17 13:04:24 +0000 2024,selain karna kalo dapet kerja ga yakin dapet yang up to 5jt ya karna keluarga yg mikir anak gen z berarti pinter cari duit abis itu dipalakin deh imagine gaji lu 5jt sebulan dipalak ortu sejuta sebulan tinggal 4jt. nabung sampe 10 tahun ya masih sekitar 40jt,gaji gen z
Tue Dec 17 03:27:27 +0000 2024,Gaji itu rahasia perusahaan atau nggak sih? Jawabannya bisa bikin kamu mikir ulang sebelum share ke kolega. Yuk baca artikel menarik lainnya di link di bio sekarang! https://t.co/8c9YwI2SNO,gaji gen z
Tue Dec 17 00:01:44 +0000 2024,@romeogadungan bang klo boss antara gen z gen milineal gak bisa kerja sama kah kaya Boomer di pemerintahan?masa iya setiap ngerjain limpahan boss mulai dari 0 lagi ngerjainnya mereka gaji 2 digit setara vesmet primavera tp kerjaan gak ada yg bener ,gaji gen z
Mon Dec 16 11:35:21 +0000 2024,@detikcom Ada video itu udah jelas kekerasan penganiayaan dia juga bisa di gugat depnaker tidak bayar gaji pegawai.. Orang begini besar kepala kalo di lindungi semena mena Mereka tidak belajar kah dari kasus 1998 Ada istilah pribumi nusantara dan pendatang,gaji gen z
Mon Dec 16 08:43:12 +0000 2024,@GabRey99 Gen Z mana mau angkat karung sales sopir truk atau kerja serabutan lain? Mau gaji gede jam kerja santai lingkungan kerja gak toxic skill gak ada hadeh,gaji gen z
Mon Dec 16 07:36:45 +0000 2024, tolonglah kasiani gen z dgn gaji umk ini,gaji gen z
Mon Dec 16 06:03:17 +0000 2024,Gen Z juga memiliki orientasi karir dan gaya kerja yang berbeda. Mereka cenderung mencari pekerjaan yang memiliki makna dan fleksibilitas bukan sekedar gaji besar. Mereka menghargai keseimbangan antara kehidupan pribadi dan profesional serta menginginkan lingkungan kerja yang https://t.co/GZORUuF6rk,gaji gen z
Sun Dec 15 21:59:19 +0000 2024,@dirtytextt Dia gaji 50 juta seleranya bukan kau juga ibu..,gaji gen z
Sun Dec 15 12:12:37 +0000 2024,seneng jga sih bisa ngasih gaji gue ke ortu walaupun ga seberapa. mungkin pencapaian ini ga bisa dibandingin. tapi tiap hari gue selalu seneng karena bisa beli apa2 pke duit tabungan sendiri ga pernah minta lebih dri yg dijatahin. semangat para gen z pencari nafkah semuaa ,gaji gen z
Sun Dec 15 06:13:10 +0000 2024,@txtdoy Bisanya Gen Z orientasinya Result Kerjaan Apalagi dijaman Gen Z perusahaan rata udah nerapin KPI jadi buat apa masalahin pasal cuti dan telat bawahanya toh pasal tersebut adlh HAK karyawan dateng telat juga dipotong gaji. Dari pengalaman gua sbgai Gen z &amp; Lead Tim hahaha,gaji gen z
Sun Dec 15 05:58:04 +0000 2024,Zaizai Gen Z dari China bekerja di 4 tempat sehari demi mencapai target gaji Rp 20-25 juta. Dari pagi hingga malam semangatnya menginspirasi banyak orang.,gaji gen z
Sat Dec 14 22:54:41 +0000 2024,AKUUU dr. Ikhsan gambaran gen z kalo jadi dokter. Dengerin dia cerita berasa masuk ke close friendnya. Moodbooster banget wkwkwkwk Mari kita doakan agar gaji blio yg katanya di bawah UMR itu naik biar bisa beli mesin cuci maksud gue kayak astaghfirullahaladzim ‍️,gaji gen z
Sat Dec 14 08:42:34 +0000 2024,@nizxmshxms Nak complain abt gen z silakan je. Tapi nak compare dgn pekerja bangla mmg x kena. Kita dpt gaji setakat hidup biasa² je. Pekerja bangla boleh hntr duit ke kg buat sara anak bini siap makcik pakcik semua dia boleh sara dgn duit tu. Buat rumah sewakan pula. Dpt lagi duit.,gaji gen z
Sat Dec 14 01:10:06 +0000 2024,@MALAYSIAVIRALLL @KKMPutrajaya Amik Bangla foreign worker ni lg reliable drpd orang lokal. Percaya lah walaupun layan elok mcm mana pun kerja fnb ni org lokal takkan stay lama sbb byk lg kerja gaji lingkungan sama. Lps tu diorg cpt bosan. Attitude gen z pun byk problem dtg kerja lambat 1 jam tu normal,gaji gen z
Fri Dec 13 12:14:02 +0000 2024,Ngatain gen Z gabisa apa2. Eh justru gen Z banyak bisa nya ya. Malah pinter2. Lu tuh gen boomer yg pemalas. Maunya Terima gaji gede tapi kerja gamau,gaji gen z
Fri Dec 13 06:02:01 +0000 2024,Bagi Gen Z kesuksesan tidak lagi hanya diukur dari posisi atau gaji yang tinggi tetapi juga dari kualitas hidup yang seimbang. https://t.co/TdcSt53oRB,gaji gen z
Thu Dec 12 12:34:48 +0000 2024,Ya gaji secukupnya buat bertahan makan. Trus masih nanya knapa gen z susah beli rumah WOILAH mana harga rumah makin hari makin ngadi ngadi,gaji gen z
Thu Dec 12 09:44:08 +0000 2024,gen z anak laki laki gaji UMR buat diri sendiri gen z anak laki laki gaji UMR buat diri sendiri keluarga dan bayar ini itu (wkwk),gaji gen z
Thu Dec 12 02:51:18 +0000 2024,gaji gadis gen z cantik (aku) habis buat beli buku dyson dan kelas yoga ,gaji gen z
Wed Dec 11 15:37:03 +0000 2024,emang bener gen z abis duit di jajan also gue menjelang 12.12 udah abis setengah gaji gua bray lagi nyari tutorial bertahan hidup 2 minggu kedepan ,gaji gen z
Wed Dec 11 09:17:32 +0000 2024,Tapi balik lagi ya ini semua tergantung individunya! Jadi mau generasi apapun pasti punya plus dan minusnya masing-masing Kalo menurut kamu gimana nih coba share dong pengalaman kamu kerja sama Gen Z atau bahkan kamu yang termasuk Gen Z ⬇️,gaji gen z
Wed Dec 11 09:17:31 +0000 2024,Ada statement menarik nih dari Lisa Widodo - COO &amp; Co-Founder BliBli Indonesia. Kak Lisa bilang Gen Z tuh bukan generasi yang lembek loh malah menurut kak Lisa Gen Z adalah generasi yang conscious yaitu banyak mengakses keterbukaan informasi! ‍️‍️ ⬇️⬇️⬇️,gaji gen z
Wed Dec 11 09:17:30 +0000 2024,‼️ GEN Z TUH GAK LEMBEK KAYAK KATA SOSMED ‼️ Emang ga ada abisnya ya kalau mau debatin perbedaan generasi di dunia kerja. Terutama Gen Z yang lumayan banyak jadi bahan perdebatan nih ‍. ⬇️⬇️⬇️,gaji gen z
Tue Dec 10 15:35:00 +0000 2024,bagi gen z menikah itu ga wajib. yang wajib itu shalat dan gaji 2 digit.,gaji gen z
Mon Dec 09 02:17:35 +0000 2024,@apralzolam Bapak ga tahu? Seragam Gaji dan tunjangan bapak saya yg bayar ,gaji gen z
Sun Dec 08 16:55:08 +0000 2024,depan guys Anak muda : atur saja bang maunya kayak bagaimana hadeh Saya : mau karir seperti apa dia guys Anak muda : mau minta gaji tinggi tapi kalo gak ada pengalaman buat apa bang mending Abang di marketing bisa punya relasi banyak nah gen z iniloh mumet aku ,gaji gen z
Sun Dec 08 03:34:11 +0000 2024,@worksfess Lu nanya gaji 6.8jt yg gen z terutama di jakarta jelas pasti bkl bilang kurang. Lha wong gaji 20jt aja bnyk yg masih punya utang pinjeman sana sini. Apalagi cuma duit segitu. Mungkin bisa beda ceritanya kalo anak dr daerah,gaji gen z
Sat Dec 07 06:24:39 +0000 2024,@red_tobacc WKWKWKW RILLL aku udh feeling kalau aku resign/dipecat mereka ga bakal nerima lagi gen z WKWKWK OH ATAU kemungkinan kedua: tetep ambil genz yg fresh grad biar gajinya bisa umr terusssss (krn di aku kemarin ga dikasi peluang sdikit pun buat nego gaji)),gaji gen z
Fri Dec 06 10:08:03 +0000 2024,As Gen Z with 2.5 years experience RM3k pun recruiter rasa tinggi gaji tu Nak tak nak kena job hopping.,gaji gen z
Fri Dec 06 08:52:59 +0000 2024,kemarin juga liat di tiktok banyak gen Z yang ternyata punya pinjaman spinjam/paylater puluhan juta bahkan ratusan juta dengan gaji UMR. kok ga takut gitu ya,gaji gen z
Fri Dec 06 02:54:25 +0000 2024,Gen Z bukan sekadar mencari gaji besar. Mereka ingin work-life balance dan fleksibilitas kerja. Kenapa sih fleksibilitas jadi prioritas utama? Yuk bahas lebih lanjut! #GenZWorkLife #FlexibilityMatters https://t.co/mhbpRDORdV,gaji gen z
Wed Dec 04 08:11:21 +0000 2024,hobby gen z : - denial kalo di kasih closure - excited sendirian - membadut - boros berkedok self reward - nego gaji gak ngotak - wajib ngopi padahal aslam - tambahin sendiri.....,gaji gen z
Wed Dec 04 04:57:37 +0000 2024,Berani gk bang gaji yang bukan gen z tapi umr kalo nyari orang min umur masih 27 mending diem ,gaji gen z
Wed Dec 04 03:45:34 +0000 2024,Tim gua 70% Gen Z tapi semua bisa dikontrol dan diarahkan. Lu sebagai owner gabisa nyalahin semua staff lu apa kontroling lu dah jalan? Monthly Training dah berjalan? Yang lebih penting apa gaji mereka sudah sesuai atau belum.,gaji gen z
Wed Dec 04 03:01:11 +0000 2024,Nyalahin gen z tp bikin persyaratan kerja maksimal umur 25 yg lu harap daftar siapa ya kocak? Bapak lu? Biasa pengusaha pengusaha miskin yg gabisa gaji karyawan bagus nih kerjanya cm ngeluhin beginian doang sakit otak lu,gaji gen z
Tue Dec 03 16:48:13 +0000 2024,@starsofseungmin Org tua tu suruh buat pdf. Mmg tak lah sia midnight kot. Bukan dapat gaji lebih pon. Bak kata staf gen z ahahaha,gaji gen z
Tue Dec 03 14:12:07 +0000 2024,@GEMPAK_KGS So perkara ni bukan gen z gen millennials la benda berzaman part gaji tu betul yaa. Hidup YOLO.,gaji gen z
Tue Dec 03 12:18:31 +0000 2024,gapapa dibilang gen z kutu loncat karena pindah tempat kerja mulu yang penting gaji sama jabatan naik teruss,gaji gen z
Tue Dec 03 12:17:13 +0000 2024,@pppkguru Ini oot sih tpi kepo opini mimind buat guru yang dah dpt full fasilitas tapi gaji haram adm dibuatin junior ngajar gak pernah atau diinval junior ngata-ngatain guru baru g respek ama budaya sekolah dan keluhan lainnya terhadap guru gen z.,gaji gen z
Tue Dec 03 06:10:00 +0000 2024,M: Gen z tuh pilih-pilih banget sih gamau ngerjain kerjaan diluar jobdesk-nya padahal bisa buat belajar Gw: Ya emang ngapain belajar gw dah pinter gamau aja gw cuma mau kerja sesuai gaji yg lu kasih,gaji gen z
Mon Dec 02 07:28:04 +0000 2024,Rumah adl kebutuhan pokok tapi kok jadi investasi ? penimbun beras dan kain bisa dipidana tapi penimbun kepemilikan tanah kok enggak ? Punya dua Mobil / motor kena pajak progressive kok tanah enggak ?harga udah gak ngotak dibanding gaji. Yang Salah gen z kebanyakan ngopi,gaji gen z
Mon Dec 02 03:08:52 +0000 2024,@meinmokhtar Gen z la ni. Sanggup menggangur dari keje gaji rm2.5k,gaji gen z
Sun Dec 01 13:38:00 +0000 2024,@ephranda Gen Z tuh kenapa banyak maunya banget ya? Oke minta gaji di atas 30 juta. Tapi pas saya minta buat follow up email sambil mandi aja susah. Emang sesusah itu keramasan sambil buka laptop?,gaji gen z
Sun Dec 01 12:33:16 +0000 2024,@memobalabala @rezarezarezare @PAClearning yaampun ngerasa tersindir wktu itu interview hrdnya nulis aku pemalu. krn pas ditanya gaji akunya malu2 isi cvku punya skill sama pengalaman wkwkwkkw ,gaji gen z
Sun Dec 01 06:55:58 +0000 2024,@pejabrut Di tiktok malah rame guru gen z minim literasi bikin konten hore2 naik gaji dan isi komentarnya malah dulu coblos prabowo ngga? . Mulai lah guru2 bakal kewalahan melawan masyarakat yg awam soal pemberitaan yg masif ini,gaji gen z
Sun Dec 01 06:54:57 +0000 2024,akulah si gen z yang gaji pertama nya dipake buat bayar spotify premium sama icloud ,gaji gen z
Sat Nov 30 22:00:51 +0000 2024,Bener jadi kasir di sebuah toko gaji nya 1 8jt tapi nggak cuman jadi kasir aja ada tugas lainnya juga udah gitu jam kerjanya 12 jam. Sehat-sehat deh Lo semua gen z. Manusia paling kuat.,gaji gen z
Sat Nov 30 15:09:54 +0000 2024,Terkadang orang malas bekerja apalagi Gaji yang kecil terutama utk Gen Z itu akan sangat memuakkan. Saya mau tidak mau harus menerima nya sejak 2019. Saya menyadari Keluarga tidak bisa mendukung karir saya hanya sebatas memberikan pendidikan saja. Sisanya cari sendiri,gaji gen z
Sat Nov 30 12:18:55 +0000 2024,@rafimdfh13 @txtdrimedia Disana banyak Gen Z yg resign dari pekerjaan kantor. Karena gaji jadi tukang kuli dan kerja part time lainnya lebih gede penghasilannya. Kayak pasang AC Jadi Cleaning Service di Apartemen dll gitu. Jadi kalau dah selesai bisa kerja yg lain.,gaji gen z
Sat Nov 30 11:45:00 +0000 2024,Pemerintah resmi mengumumkan kenaikan gaji guru ASN dan non-ASN dimulai pada 2025. Sebelumnya Kemendikbud telah mengungkapkan bahwa Indonesia mengalami darurat kekurangan guru pada 2024. Profesi ini pun kurang digemari gen Z. Apakah kebijakan ini akan merubah hal tersebut? https://t.co/Sm8AbR3rcJ,gaji gen z
Sat Nov 30 07:48:06 +0000 2024,Kerja sm dosen ga enak Pernah kerja jd desainer di clothing brand punya dosen si dosen seleranya boomers bgt pdhl pasarnya gen z Setiap terjadi perdebatan yg terancam nilai sm gaji ,gaji gen z
Sat Nov 30 05:07:27 +0000 2024,@andinao @pppkguru @PNS_Ababil Langsung judul nang media gaji guru tumpah ruah jadi profesi favorit gen Z ,gaji gen z
Sat Nov 30 04:25:17 +0000 2024,gen z susah punya rumah wong gaji umr dipake joki airplane chef,gaji gen z
Sat Nov 30 03:55:05 +0000 2024,aku termasuk gen z yg ga meromantisasi gaji kecil dg yg penting ada kerja ada pemasukan daripada nganggur and I'm proud to be one of it. ya lu pikir aja kerja 12 jam++ tokonya rame dan cuma digaji 1 5 jt selama 6 bulan? sebagai owner jgn memperkaya diri sendiri doang kek️,gaji gen z
Sat Nov 30 03:28:15 +0000 2024,@lisaapvnta_ Makan gaji buta anjir anak gen Z sekarang jago2 ngedesign dan kreatifitasnnya diluar nalar. Malu2in klo kataku mah.,gaji gen z
Fri Nov 29 04:21:38 +0000 2024,@ridzuan_bonzer aku gen z jugak benda ni betul sbb aku tgk gen z apply kerja mcm apply dkt member je formality mmg kelaut lepastu type mcm kurang ajar. betul la diorg lack of common sense. chat kt ws terus tanya gaji bila bayar pdhal baru apply. and malas membaca !,gaji gen z
Thu Nov 28 01:59:06 +0000 2024,kalau org cakap gen z ni very money driven then i would say tf ure on? mmg lah money je sial reason aku kerja. bukan aku ada anak pon nak kena jaga sampai terima gaji takde maruah,gaji gen z
Wed Nov 27 17:18:02 +0000 2024,@meinmokhtar What can we learn from this confession? : Tak payah tunggu Gen Z laa mellanials laa baby boomers ke jadah. Work is work do it with integrity gaji mengelupur nak ambik buat kerja cincai. Please think of the money you take berkat tak kalau buat kerja tak bersungguh?,gaji gen z
Wed Nov 27 14:51:37 +0000 2024,terus nyokap protes lah dek kenapa ga secepatnya aja gen z bgt masalahnya ya ni hr tuh belom nego gaji dan kontrak tapi minta gue kapan bisa masuk langsung bjir udah gitu it's a big consultant company yang gue yakin tidak seperti kakak dan nyokap gue yang kerja untuk negara,gaji gen z
Wed Nov 27 14:51:06 +0000 2024,@Myownworld_91 @jjnrsd X pasal2 Gen aku kena. Gen Z kami dah keje gaji RM4-5k der,gaji gen z
Wed Nov 27 14:00:43 +0000 2024,Passion atau Gaji Tinggi? Begini Cara Gen Z Menentukan Karier https://t.co/Iaf2PSPrzb,gaji gen z
Tue Nov 26 17:02:17 +0000 2024,Bukan Cuma Gaji Ternyata Ini 6 Alasan Gen Z Gampang Resign dari Tempat Kerja Link Artikel : https://t.co/j5TfTlPZGE,gaji gen z
Tue Nov 26 09:13:29 +0000 2024,aku early gen z kerja dgn yg 03..ok je.. ko bg environment ok kerja teratur workload yg sesuai/setimpal dgn kudrat kerja 8 jam/gaji x marah membabi buta respect boundaries... onz.,gaji gen z
Tue Nov 26 05:37:01 +0000 2024,Takut nak beli rumah awal sebab gaji cukup-cukup makan je? ini anatara perkara yang Gen Z boleh aplikasikan dalam kehidupan untuk memeiliki rumah pertama.,gaji gen z
Mon Nov 25 11:26:52 +0000 2024,Gaji 6.5k tapi credit limit setiap kad dah kenapa tinggi semacam? Tak leh brain aku camne lepas spend sampai berpuluh ribu each kad haha gilo gilo gen z skrg ni,gaji gen z
Mon Nov 25 11:22:06 +0000 2024,aduh tkut bgt fak dpt kerja baru gaji naik 30-50% di role yg dipengen &amp; minimum office politics and banyak gen z nya takut banget,gaji gen z
Mon Nov 25 08:57:59 +0000 2024, Gaji Kena Seiring Dengan Kos Hidup Zaman sekarang segalanya mahal. Jadi Gen Z lebih terbuka minta gaji tinggi sesuai dengan kerja yang diorang buat. Diorang bukan nak demand lebih cuma realistik takkan nak makan maggi tiap bulan? ,gaji gen z
Mon Nov 25 00:33:18 +0000 2024,6. Pekerjaan yang Gak Tentu: Banyak dari Gen Z yang kerjanya freelance atau start-up gaji kadang naik-turun belum lagi sering ganti-ganti kerjaan buat cari yang lebih sesuai passion yang bisa bikin duit cepet abis.,gaji gen z
Sun Nov 24 20:17:01 +0000 2024,Gen z asu bantah mulu sekali kerja diterima ngeluh pengen mati padahal gaji udah cocok kadang dapet bonus gede dibilang gajinya kurang,gaji gen z
Sun Nov 24 12:16:30 +0000 2024,Gen Z itu paham kalau menikah sebaiknya ga satu rumah sama mertua sayangnya harga rumah juga tidak affordable Rumah 170jt itu kalau nyicil 20 tahun itu angsuran fixednya 1.5jt/bln. Begitu udah floating nyampe 1.8jt/bln Gaji 3juta jelas kesulitan ambil. Gaji 5juta pun mikir 2x. https://t.co/8QVHaPhcBr,gaji gen z
Sun Nov 24 11:15:47 +0000 2024,Sadar ga sih makin banyak orang2 protes makin kita tau kalau emang kita ini kebanyakan pasrah jadi sekalinya protes tu keliatan bacot dan ngeluh bgt contoh deh kaya gen z kerja mulai protes soal gaji karna emang ternyata selama ini ga digaji dengan layak atau yg baru2 ini +,gaji gen z
Sat Nov 23 16:24:28 +0000 2024,@squidiww Biasanya kan gen z kritis2 gt jd suka ada aja gebrakannya. Cuma emg bener kata lu..krn ibarat populasi mereka sedikit disitu dan itu instansi negara jd gabisa gegabah juga. Gw doain selalu daaa semoga lu dapet pekerjaan yg baik dan di gaji layak yg bikin lu bahagia aamiinn,gaji gen z
Sat Nov 23 09:43:12 +0000 2024,@tanyarlfes Gw aja yg kaga sekolah bisa gaji anak gw 800k per https://t.co/WmuI5EaN5e gaji bukan termasuk uang jajan. anak gw taunya gajian aja klo udah tglnya. maaf kata soal minset anak 90 an lebih maju.ktimbang budaya kerja yg dipakai gen Z.,gaji gen z
Sat Nov 23 04:27:00 +0000 2024,1️⃣ Nak Kerja Yang Diorang Suka Gen Z bukan kerja untuk gaji je tapi nak rasa apa yang diorang buat ada impak. Kalau kerja tu tak kena dengan minat atau nilai diorang tak kisah cari peluang lain.,gaji gen z
Fri Nov 22 13:40:25 +0000 2024,Anak skrng (anggaplah gen z) well terlalu terpaku sama jobdesk jujur. Dikasih kerjaan yg gitu2 aja ngeluh ga berkembang. Giliran dikasih tugas agak banyak dibilang bukan jobdesknya. Lantas gua tanya lu pada maunya apa? Toh yg nge gaji lu bukan bapak emak lu sendiri.,gaji gen z
Fri Nov 22 11:17:36 +0000 2024,@radjathaher Kerja di LN lah hasil ga pulang dapet gaji &gt;50jt,gaji gen z
Fri Nov 22 10:45:59 +0000 2024, Diskusi &amp; evaluasi HR &amp; perusahaan sering lupa kalo engagement itu dua arah. Kalo Gen Z cepet resign (alias gak loyal) coba evaluasi: ️ Apakah budaya kerjanya sehat? ️ Apakah sudah kasih pelatihan &amp; mentoring? ️ Apakah gaji sesuai beban kerja? Evaluasi ini bisa,gaji gen z
